No,Name,Ratings,Comments,Links
145,ROK PENSIL RAJUT,4,bagus rok rajut nya pengiriman juga cepet thanks seller 🥰 semoga tambah laris 👍,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc8
146,ROK PENSIL RAJUT,4,Mff ak ganti ulasanya ..ak baru ngeuh trnyata jaitanya kurang kenceng ..ini jaitanya kek longgar,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc9
147,ROK PENSIL RAJUT,4,barang sampai dengan aman pengiriman cepat.warna sesuai cuma pas Dateng agak lembab gitu padahal packaging nya gak ada yg sobek selebihnya oke thank you,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc10
148,ROK PENSIL RAJUT,4,Lumayan sesuai dengan harganya dan tidak terlalu tipis,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc11
149,ROK PENSIL RAJUT,3,banyak kotor ny harus ny lebih teliti lagi soalnya kan kl wrn putih keliatan bgt…,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc12
150,ROK PENSIL RAJUT,3,untuk warna abu-abu nya kekecilan. ngatung di bb 56 tb 161. pengiriman lama ini 2 minggu lebih baru smpe,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc13
151,ROK PENSIL RAJUT,3,Alhamdulillah nyampe dengan baik tapi kecewa gak sama seperti digambar kuning nya,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc14
152,ROK PENSIL RAJUT,3,Sebenernya bagus. cuma yang putih ini warnanya seperti kain putih kotor gitu. putih bersih udah jelas bukan. bw juga bukan gitu. terus ada garisnya. ada kotornya juga. sedih bgt:(,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc15
153,ROK PENSIL RAJUT,2,Lah kok pendek.. sy kan pesen yg panjang.. waduh udah lama ternyata salah..  kecewa. Ga bakalan lagi belanja ke toko ini,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc16
154,ROK PENSIL RAJUT,2,Oke oke aja si cuma masalah warna,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc17
155,ROK PENSIL RAJUT,2,Mengecewakan CO wrna cream malah dikirim warna ini. pengiriman lama klo gak di chat admin gak bakal dikirim pesananya wrna peaanan tidak sesuai yang dikirim,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc18
156,ROK PENSIL RAJUT,2,1.roknya yg abu sobek.gk bs dpke. 2.psan warna mint yg dtng warna army'. 3.jahtan dbgian pinggang amburadul. 4.sdh berusaha pengen ajukn pengemblian brang tpi tdk bsa di klik. respon penjual ok minta maaf brkali2 dan suruh retur brang. tpi apkh dngn mnta maaf bsa mengobati rasa kecewa sya.NYESAL,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc19
157,ROK PENSIL RAJUT,1,Pesan 4 di kirim 1 di chat ngak di balas,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc20
158,ROK PENSIL RAJUT,1,Salah warna pilih cream ganti pink tanpa konfirm padahal buat acara di chat juga ga respon sungguh tak bertanggung jawab,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc21
159,ROK PENSIL RAJUT,1,Barang rusak di kirim. Ga sesuai dgn ekspektasi. harganya murah sih. sesuai dgn kualitasnya. Di chat juga ga respon dgn baik sellernya.,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc22
160,ROK PENSIL RAJUT,1,Bahannya kotor. semoga aja bisa ilang nnti dicuci.. kalo gak bisa ilang yauda akunya rugi😑,https://shopee.co.id/BISA-COD-ROK-RAJUT-SPAN-PENSIL-ROK-PENSIL-RAJUT-ROK-PANJANG-90-CM-ROK-MAXI-i.173451861.15134253769?sp_atk=be02120e-f9e2-4e7b-b2af-402de6e75cc4&xptdk=be02120e-f9e2-4e7b-b2af-402de6e75cc23
161,rok polka L-XL-XXL,5,bagus banget rok nya🖤 btw aku 160/55 dan ternyata masih longgar dong ambil xxl. cuma lama banget di pengemasan nya,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
162,rok polka L-XL-XXL,5,Halussss kece badai SLEBEWWEEE 🤣🤣🤣,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
163,rok polka L-XL-XXL,5,Pengirimn agak lambat. but its okee. bcs rok ny bgt dan hrga ny jg work it sekalii. ini mah cbl cbl cntk bgt lohh,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
164,rok polka L-XL-XXL,5,ternyata agak kecil buat aku yg kurus ini. gapapa sih bagus bagus aja,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
165,rok polka L-XL-XXL,4,Bahan jatuh tidak mudah kusut. di sarankan untuk pakai legging si ya soalnya nerawang. untuk harga worit banget si ini😍 untuk BB 47 TB 159 agak ngatung si,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
166,rok polka L-XL-XXL,4,Barang sesuai dengan pesanan tidak ada yang cacat. Jahitan nya rapi. Lumayan harga segini ga nerawang.,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
167,rok polka L-XL-XXL,4,Pengiriman cepat banget sih,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
168,rok polka L-XL-XXL,4,Gemes banget. pas untuk tinggi 153 ga kepanjangan atau kependekan. kualitas sesuai harga tapi sukaaaa,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
169,rok polka L-XL-XXL,3,Sejauh ini bahanya baguss..cuna nerawan ajaa😭🙏🏻 sayang  bangett😭.  Samaa kurirnya lama bangett datengnyaa👎🏻,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
170,rok polka L-XL-XXL,3,Menurut saya tidak sesuai harga yah. kain tipis. Gak terlalu panjang. jadinya tagantung. Tidak sesuai pikiranku kainnya. Kurang sukak. makasih seller. Ma'f🙏,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
171,rok polka L-XL-XXL,3,barangnya bagus tapi sayangnya ukuran XL agak kecil,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
172,rok polka L-XL-XXL,3,nerawang poll. tapi bahanya halus banget.jaitanya juga rapih,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
173,rok polka L-XL-XXL,2,Bahannya tipiss bgt. Bingung mo makenyaa kalo nerawang. Ya Ampun serasa penari tiang we ;(. So sad. ga  bisa dipake ngampus. Kecewa hua ;(,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
174,rok polka L-XL-XXL,2,Sayang sekali penjual tidak memperhatikan barang yg akan di kirim saya dapat rok yang robek😒maaf sy kasih bintang 2,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
175,rok polka L-XL-XXL,2,"Kecewaaa sekali...pjg rok nya kiri dan kanan berbeda. Yg kanan lebih pjg dan bentuknya jg beda kanan dan kiri. ini baru yg namanya ""Hrg Murah Brg nya Murahan ""  bahan nya tipis banget s x cuci dgn mesin cuci hancur langsung.  Oh...my God",https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
176,rok polka L-XL-XXL,2,Maaf yaa seller.agak kecewa.pengirimannya lama bgt.dan barang nympe jg gk ssuai ekspktasi.uk xxl trnyata pndek y buat tb 160:( jaitanny kurng rapi jg🙏🏻,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
177,rok polka L-XL-XXL,1,Jauh sm ekspetasiku🥺 jahitan bawahnya pada tegang . banyak noda kuning . trs ngatung juga pdhal liat ulasan yg lain pada bagus2,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
178,rok polka L-XL-XXL,1,Roknya tipis bgt. panjang roknya cmn 87 beda sm yg dideskripai 90. jahitannya jg kurang rapi padahal niat awal beli mau dipakai buat kuliah😑,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
179,rok polka L-XL-XXL,1,Bagus sihh pengirimannya juga kilattt.... BUT. pas mau di resletingin SUSAH BGTT AND FINALLY RUSAK😤😤,https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
180,rok polka L-XL-XXL,1,Kecewa bngt beda sama yg pertama mesen wrna buluk tidak seperti baru.jahitan bawah kurang rapih jadi kalo dipake sebelah tinggi sebelah engga hmm jd kurang pede buat make nya:))),https://shopee.co.id/rok-polka-L-XL-XXL-rok-panjang-wanita-bermotif-polkadot-kecil-i.79010392.11868411392?sp_atk=29a71726-de57-41a4-a33b-58dd08e26e3a&xptdk=29a71726-de57-41a4-a33b-58dd08e26e3a
181,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,5,Agak tipis untuk ukuran jeans denim. tapi masih oke. So far so good. Adek suka sih ini. Ngepas banget untuk ukuran bb 37 tinggi 139.,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
182,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,5,Alhamdulillah pesanan datang sesuai poto. bagus kainya nggak tebel dan nggak kaku nyaman di pakai... sayang nya kegedean q milihnya. semoga tokonya makin sukses. makasiiih,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
183,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,5,Cantik sangat murah di pasar di sini hmpir 150han.syuka pokonamah makasih Shopee udah baik😍😍😍❤️,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
184,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,5,Alhamdulillah barang sudah sampai.Recommended banget sih ini rok nya.murah tapi gak murahan.pengirimannya juga cepat.penjual fast respon,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
185,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,4,Panjang roknya 79 cm bukan 90,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
186,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,4,Pad panjang nya. pas besarnya. Pas lah pokok nya,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
187,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,4,Pengiriman cepat.barang bagus.ini rok nya beneran bagus sih untuk harga sgtu,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
188,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,4,Lama banget pengirimannya.,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
189,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,3,Liat komentarnya bagus dan kirain aku buat.. Tapi kekecilan dan kurang agak panjang di aku.. But gpp. semoga bisa agak diperbesar.. Tapi untuk bahannya bagus banget. adem.,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
190,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,3,Model bagus.tapi tipis berbayang..padahal di keterangan tebal.bahan katun bkn jeans..pengiriman cepat,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
191,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,3,kayanya panjangnya ga sesuai sm deskripsi.. sedihh ngatungg. mana kancingnya ga dibolongin semua lagii huuh,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
192,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,3,Kurang suka sama bhannya,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
193,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,2,Bahan nya sih bagus tapi ternyata rok nya pendek jadi kalo di pake kesannya kyk menggantung pdhl tinggi saya 154,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
194,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,2,Bahannya bagus. tapi kok pas diukur panjangnya 80 cm ya. jadi kependekan:((,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
195,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,2,Baguss bahannya lembut,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
196,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,2,Ukuranya gk sesuai,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
197,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,1,bahannya bukan jeans. lebih kain katun. kecewa banget. mohon lebih dijelaskan lagi detail bahan yang digunakan biar yang udah beli tidak merasa dirugikan. rawisnya juga gabagus,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
198,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,1,Jelek banget bawahnya jahitanya kaya di gunting gunting,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
199,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,1,Pesen warna hitam yang datang malah warna putih. Gatau salah baca apa gimana pas pengemasan barang. Mungkin lagi tidur atau setengah bangun jadi kebaca warna putih. Ekpetasi yang datang warna hitam. Ga ada konfirmasi juga kalo misalkan mau ganti warna atau warna kosong. Maybe lain kali ga beli lagi disini.,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
200,JEANS ROK BUTON ROK JEANS DENIM ROK KANCING,1,Penjual sangat tdk amanah mengirim brg cacat minta refund respon malah ribet .ht ht yg mau order sangat tdk rekomen blanja dsni kancing jauh  sndri pas bagian tengah trlihat kancut kmana mana,https://shopee.co.id/JEANS-ROK-BUTON-ROK-JEANS-DENIM-ROK-KANCING-i.309297326.10410538382?sp_atk=d1c798da-b260-464a-a5f9-6a8a1072f8da&xptdk=d1c798da-b260-464a-a5f9-6a8a1072f8da
